id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total,jenis_item_encoded,cluster
133946.0,Majalah Fashion,6.0,1/13/2015,Krista Jones,180000.0,7,3
133946.0,Majalah Seni,2.0,1/13/2015,Krista Jones,24000.0,8,0
133946.0,Novel Misteri,9.0,1/13/2015,Krista Jones,162000.0,10,3
133946.0,Novel Romansa,6.0,1/13/2015,Krista Jones,180000.0,11,3
133946.0,Aksesoris Buku,1.0,1/13/2015,Krista Jones,6000.0,0,0
133947.0,Buku Sejarah,6.0,1/13/2015,Michael Wells,432000.0,5,1
133947.0,Alat Tulis,2.0,1/13/2015,Michael Wells,44000.0,1,0
133947.0,Majalah Fashion,5.0,1/13/2015,Michael Wells,62500.0,7,0
133947.0,Novel Fiksi Ilmiah,7.0,1/13/2015,Michael Wells,122500.0,9,3
133947.0,Novel Misteri,8.0,1/13/2015,Michael Wells,704000.0,10,2
133947.0,Buku Biografi,6.0,1/13/2015,Michael Wells,12000.0,3,0
133947.0,Novel Romansa,3.0,1/13/2015,Michael Wells,108000.0,11,3
133947.0,Aksesoris Buku,5.0,1/13/2015,Michael Wells,250000.0,0,3
133948.0,Alat Tulis,4.0,1/13/2015,Ryan Buchanan,80000.0,1,0
133948.0,Buku Anak-Anak,8.0,1/13/2015,Ryan Buchanan,320000.0,2,1
133948.0,Majalah Fashion,2.0,1/13/2015,Ryan Buchanan,10000.0,7,0
133948.0,Majalah Seni,1.0,1/13/2015,Ryan Buchanan,10000.0,8,0
133948.0,Majalah Berita,7.0,1/13/2015,Ryan Buchanan,490000.0,6,1
133948.0,Buku Fiksi,3.0,1/13/2015,Ryan Buchanan,117000.0,4,3
133948.0,Buku Biografi,3.0,1/13/2015,Ryan Buchanan,22500.0,3,0
133948.0,Aksesoris Buku,7.0,1/13/2015,Ryan Buchanan,441000.0,0,1
133949.0,Novel Romansa,2.0,1/13/2015,James Mcintosh,60000.0,11,0
133949.0,Alat Tulis,1.0,1/13/2015,James Mcintosh,2000.0,1,0
133949.0,Buku Anak-Anak,9.0,1/13/2015,James Mcintosh,486000.0,2,1
133949.0,Buku Sejarah,1.0,1/13/2015,James Mcintosh,2500.0,5,0
133950.0,Buku Sejarah,4.0,1/13/2015,Sharon Rivera,40000.0,5,0
133950.0,Alat Tulis,2.0,1/13/2015,Sharon Rivera,4000.0,1,0
133950.0,Novel Fiksi Ilmiah,7.0,1/13/2015,Sharon Rivera,294000.0,9,1
133950.0,Buku Fiksi,5.0,1/13/2015,Sharon Rivera,275000.0,4,3
133950.0,Novel Misteri,4.0,1/13/2015,Sharon Rivera,8000.0,10,0
133950.0,Novel Romansa,5.0,1/13/2015,Sharon Rivera,300000.0,11,1
133950.0,Aksesoris Buku,6.0,1/13/2015,Sharon Rivera,360000.0,0,1
133951.0,Alat Tulis,4.0,1/13/2015,Jamie Bennett,80000.0,1,0
133951.0,Buku Sejarah,3.0,1/13/2015,Jamie Bennett,45000.0,5,0
133951.0,Buku Anak-Anak,5.0,1/13/2015,Jamie Bennett,300000.0,2,1
133951.0,Buku Biografi,3.0,1/13/2015,Jamie Bennett,108000.0,3,3
133951.0,Novel Romansa,5.0,1/13/2015,Jamie Bennett,50000.0,11,0
133951.0,Aksesoris Buku,4.0,1/13/2015,Jamie Bennett,32000.0,0,0
133952.0,Buku Sejarah,3.0,1/13/2015,Dylan Ward,90000.0,5,0
133952.0,Alat Tulis,3.0,1/13/2015,Dylan Ward,99000.0,1,0
133952.0,Buku Anak-Anak,5.0,1/13/2015,Dylan Ward,375000.0,2,1
133952.0,Majalah Fashion,8.0,1/13/2015,Dylan Ward,128000.0,7,3
133952.0,Majalah Berita,1.0,1/13/2015,Dylan Ward,6000.0,6,0
133952.0,Buku Fiksi,8.0,2/1/2015,Dylan Ward,128000.0,4,3
133952.0,Buku Biografi,1.0,2/1/2015,Dylan Ward,15000.0,3,0
133952.0,Novel Misteri,8.0,2/1/2015,Dylan Ward,384000.0,10,1
133953.0,Buku Sejarah,8.0,2/16/2015,Jason Patterson,320000.0,5,1
133953.0,Majalah Fashion,2.0,2/16/2015,Jason Patterson,36000.0,7,0
133953.0,Majalah Berita,9.0,5/17/2015,Jason Patterson,162000.0,6,3
133953.0,Buku Fiksi,1.0,5/17/2015,Jason Patterson,6000.0,4,0
133953.0,Novel Misteri,1.0,5/17/2015,Jason Patterson,2000.0,10,0
133953.0,Buku Biografi,8.0,5/17/2015,Jason Patterson,778750.0,3,2
133954.0,Alat Tulis,4.0,5/17/2015,Kyle Webb,32000.0,1,0
133954.0,Buku Sejarah,5.0,5/17/2015,Kyle Webb,150000.0,5,3
133954.0,Majalah Fashion,2.0,5/17/2015,Kyle Webb,60000.0,7,0
133954.0,Majalah Seni,9.0,5/17/2015,Kyle Webb,486000.0,8,1
133954.0,Buku Fiksi,5.0,5/17/2015,Kyle Webb,150000.0,4,3
133954.0,Aksesoris Buku,4.0,5/17/2015,Kyle Webb,160000.0,0,3
133955.0,Alat Tulis,1.0,5/17/2015,Martin Christian,2000.0,1,0
133955.0,Buku Anak-Anak,9.0,5/17/2015,Martin Christian,778750.0,2,2
133955.0,Majalah Berita,7.0,5/17/2015,Martin Christian,735000.0,6,2
133955.0,Novel Fiksi Ilmiah,6.0,5/17/2015,Martin Christian,90000.0,9,0
133955.0,Buku Fiksi,2.0,5/17/2015,Martin Christian,10000.0,4,0
133955.0,Buku Biografi,3.0,5/17/2015,Martin Christian,81000.0,3,0
133955.0,Novel Misteri,7.0,5/17/2015,Martin Christian,441000.0,10,1
133955.0,Aksesoris Buku,3.0,5/17/2015,Martin Christian,18000.0,0,0
133956.0,Alat Tulis,4.0,5/17/2015,Jeffrey Lin DVM,160000.0,1,3
133956.0,Buku Anak-Anak,7.0,5/17/2015,Jeffrey Lin DVM,735000.0,2,2
133956.0,Majalah Seni,5.0,5/17/2015,Jeffrey Lin DVM,50000.0,8,0
133956.0,Buku Fiksi,9.0,5/17/2015,Jeffrey Lin DVM,778750.0,4,2
133956.0,Buku Biografi,5.0,5/17/2015,Jeffrey Lin DVM,225000.0,3,3
133956.0,Novel Misteri,2.0,5/17/2015,Jeffrey Lin DVM,8000.0,10,0
133956.0,Novel Romansa,8.0,5/17/2015,Jeffrey Lin DVM,16000.0,11,0
133956.0,Aksesoris Buku,4.0,5/17/2015,Jeffrey Lin DVM,80000.0,0,0
133957.0,Buku Sejarah,9.0,5/17/2015,Mr. Anthony Elliott MD,778750.0,5,2
133957.0,Alat Tulis,4.0,5/17/2015,Mr. Anthony Elliott MD,208000.0,1,3
133957.0,Buku Anak-Anak,4.0,8/22/2015,Mr. Anthony Elliott MD,144000.0,2,3
133957.0,Majalah Fashion,2.0,9/25/2015,Mr. Anthony Elliott MD,44000.0,7,0
133957.0,Majalah Berita,9.0,9/25/2015,Mr. Anthony Elliott MD,162000.0,6,3
133957.0,Novel Misteri,5.0,9/25/2015,Mr. Anthony Elliott MD,50000.0,10,0
133957.0,Novel Romansa,9.0,9/25/2015,Mr. Anthony Elliott MD,778750.0,11,2
133957.0,Aksesoris Buku,3.0,9/25/2015,Mr. Anthony Elliott MD,6000.0,0,0
133958.0,Alat Tulis,9.0,9/25/2015,Laura Skinner MD,729000.0,1,2
133958.0,Buku Sejarah,1.0,9/25/2015,Laura Skinner MD,2500.0,5,0
133958.0,Majalah Fashion,7.0,9/25/2015,Laura Skinner MD,441000.0,7,1
133958.0,Majalah Berita,4.0,9/25/2015,Laura Skinner MD,40000.0,6,0
133958.0,Buku Fiksi,3.0,9/25/2015,Laura Skinner MD,108000.0,4,3
133958.0,Novel Misteri,3.0,9/25/2015,Laura Skinner MD,22500.0,10,0
133958.0,Buku Biografi,6.0,9/25/2015,Laura Skinner MD,72000.0,3,0
133958.0,Aksesoris Buku,4.0,9/25/2015,Laura Skinner MD,32000.0,0,0
133959.0,Novel Romansa,2.0,9/25/2015,Nicholas Martinez,10000.0,11,0
133959.0,Majalah Berita,2.0,9/25/2015,Nicholas Martinez,8000.0,6,0
133959.0,Novel Misteri,6.0,9/25/2015,Nicholas Martinez,468000.0,10,1
133959.0,Majalah Fashion,3.0,9/25/2015,Nicholas Martinez,22500.0,7,0
133960.0,Alat Tulis,3.0,11/25/2015,James Anderson,54000.0,1,0
133960.0,Buku Anak-Anak,4.0,11/25/2015,James Anderson,240000.0,2,3
133960.0,Majalah Fashion,4.0,12/15/2015,James Anderson,160000.0,7,3
133960.0,Majalah Seni,4.0,12/15/2015,James Anderson,96000.0,8,0
133960.0,Buku Biografi,9.0,12/15/2015,James Anderson,729000.0,3,2
133960.0,Novel Romansa,6.0,12/15/2015,James Anderson,468000.0,11,1
133960.0,Aksesoris Buku,5.0,12/15/2015,James Anderson,125000.0,0,3
133961.0,Buku Sejarah,8.0,12/15/2015,Catherine Shaffer,320000.0,5,1
133961.0,Majalah Seni,7.0,12/15/2015,Catherine Shaffer,588000.0,8,2
133961.0,Buku Fiksi,9.0,12/15/2015,Catherine Shaffer,778750.0,4,2
133961.0,Novel Misteri,1.0,12/15/2015,Catherine Shaffer,2000.0,10,0
133961.0,Aksesoris Buku,7.0,12/15/2015,Catherine Shaffer,245000.0,0,3
133962.0,Alat Tulis,5.0,12/15/2015,Jennifer Morris,62500.0,1,0
133962.0,Buku Sejarah,1.0,12/15/2015,Jennifer Morris,2000.0,5,0
133962.0,Buku Anak-Anak,6.0,12/15/2015,Jennifer Morris,432000.0,2,1
133962.0,Majalah Berita,2.0,12/15/2015,Jennifer Morris,8000.0,6,0
133962.0,Novel Misteri,2.0,12/15/2015,Jennifer Morris,8000.0,10,0
133962.0,Novel Romansa,1.0,12/15/2015,Jennifer Morris,12000.0,11,0
133963.0,Novel Romansa,1.0,12/15/2015,Margaret Bradshaw,5000.0,11,0
133963.0,Majalah Fashion,2.0,12/15/2015,Margaret Bradshaw,20000.0,7,0
133963.0,Majalah Berita,3.0,12/15/2015,Margaret Bradshaw,108000.0,6,3
133963.0,Buku Sejarah,3.0,12/15/2015,Margaret Bradshaw,54000.0,5,0
133964.0,Buku Anak-Anak,6.0,12/15/2015,Brandon Howard,324000.0,2,1
133964.0,Majalah Fashion,1.0,12/15/2015,Brandon Howard,11000.0,7,0
133964.0,Majalah Seni,7.0,12/15/2015,Brandon Howard,441000.0,8,1
133964.0,Majalah Berita,3.0,12/15/2015,Brandon Howard,99000.0,6,0
133964.0,Novel Misteri,1.0,12/15/2015,Brandon Howard,13000.0,10,0
133964.0,Buku Biografi,6.0,12/15/2015,Brandon Howard,12000.0,3,0
133964.0,Aksesoris Buku,4.0,12/15/2015,Brandon Howard,32000.0,0,0
133965.0,Buku Sejarah,4.0,12/15/2015,Miguel Castro,160000.0,5,3
133965.0,Majalah Fashion,1.0,12/15/2015,Miguel Castro,9000.0,7,0
133965.0,Majalah Seni,2.0,12/15/2015,Miguel Castro,8000.0,8,0
133965.0,Novel Romansa,1.0,12/15/2015,Miguel Castro,10000.0,11,0
133965.0,Aksesoris Buku,2.0,12/15/2015,Miguel Castro,20000.0,0,0
133966.0,Majalah Fashion,9.0,12/15/2015,Brian Rogers,729000.0,7,2
133966.0,Majalah Seni,3.0,12/15/2015,Brian Rogers,6000.0,8,0
133966.0,Majalah Berita,1.0,12/15/2015,Brian Rogers,13000.0,6,0
133966.0,Buku Fiksi,2.0,12/15/2015,Brian Rogers,24000.0,4,0
133966.0,Buku Biografi,8.0,12/15/2015,Brian Rogers,778750.0,3,2
133966.0,Novel Romansa,9.0,12/15/2015,Brian Rogers,778750.0,11,2
133966.0,Aksesoris Buku,3.0,12/15/2015,Brian Rogers,22500.0,0,0
133967.0,Alat Tulis,1.0,12/15/2015,Connie Yang,12000.0,1,0
133967.0,Buku Anak-Anak,8.0,12/15/2015,Connie Yang,778750.0,2,2
133967.0,Novel Fiksi Ilmiah,8.0,12/15/2015,Connie Yang,778750.0,9,2
133967.0,Buku Fiksi,8.0,12/15/2015,Connie Yang,704000.0,4,2
133967.0,Novel Misteri,5.0,12/15/2015,Connie Yang,325000.0,10,1
133967.0,Buku Biografi,2.0,12/15/2015,Connie Yang,8000.0,3,0
133968.0,Buku Sejarah,9.0,12/15/2015,Tara Lopez,729000.0,5,2
133968.0,Alat Tulis,7.0,12/15/2015,Tara Lopez,490000.0,1,1
133968.0,Majalah Fashion,2.0,12/15/2015,Tara Lopez,48000.0,7,0
133968.0,Majalah Berita,3.0,2/16/2016,Tara Lopez,45000.0,6,0
133968.0,Novel Fiksi Ilmiah,3.0,2/16/2016,Tara Lopez,81000.0,9,0
133968.0,Buku Fiksi,5.0,2/16/2016,Tara Lopez,125000.0,4,3
133968.0,Buku Biografi,4.0,2/16/2016,Tara Lopez,192000.0,3,3
133968.0,Aksesoris Buku,8.0,2/16/2016,Tara Lopez,778750.0,0,2
133969.0,Majalah Seni,3.0,2/16/2016,John Turner,99000.0,8,0
133969.0,Alat Tulis,1.0,2/16/2016,John Turner,2500.0,1,0
133969.0,Buku Biografi,4.0,2/16/2016,John Turner,8000.0,3,0
133969.0,Majalah Fashion,8.0,2/16/2016,John Turner,384000.0,7,1
133970.0,Buku Sejarah,5.0,2/16/2016,Elizabeth Lee,125000.0,5,3
133970.0,Alat Tulis,1.0,2/16/2016,Elizabeth Lee,2000.0,1,0
133970.0,Majalah Fashion,2.0,2/16/2016,Elizabeth Lee,40000.0,7,0
133970.0,Majalah Seni,9.0,2/16/2016,Elizabeth Lee,778750.0,8,2
133970.0,Majalah Berita,5.0,2/16/2016,Elizabeth Lee,62500.0,6,0
133970.0,Buku Fiksi,1.0,2/16/2016,Elizabeth Lee,2500.0,4,0
133971.0,Majalah Fashion,4.0,2/16/2016,Kirsten Cox,192000.0,7,3
133971.0,Majalah Seni,5.0,2/16/2016,Kirsten Cox,50000.0,8,0
133971.0,Majalah Berita,5.0,2/16/2016,Kirsten Cox,375000.0,6,1
133971.0,Novel Fiksi Ilmiah,5.0,2/16/2016,Kirsten Cox,125000.0,9,3
133971.0,Novel Misteri,9.0,2/16/2016,Kirsten Cox,778750.0,10,2
133971.0,Buku Biografi,9.0,2/16/2016,Kirsten Cox,162000.0,3,3
133972.0,Alat Tulis,7.0,2/16/2016,Summer Hill,588000.0,1,2
133972.0,Buku Anak-Anak,7.0,2/16/2016,Summer Hill,98000.0,2,0
133972.0,Buku Fiksi,9.0,2/16/2016,Summer Hill,778750.0,4,2
133972.0,Novel Romansa,4.0,2/16/2016,Summer Hill,160000.0,11,3
133972.0,Aksesoris Buku,6.0,2/16/2016,Summer Hill,396000.0,0,1
133973.0,Alat Tulis,4.0,2/16/2016,Andrew Arnold,8000.0,1,0
133973.0,Buku Anak-Anak,2.0,2/16/2016,Andrew Arnold,44000.0,2,0
133973.0,Majalah Seni,2.0,2/16/2016,Andrew Arnold,8000.0,8,0
133973.0,Novel Fiksi Ilmiah,7.0,2/16/2016,Andrew Arnold,637000.0,9,2
133973.0,Novel Misteri,4.0,2/16/2016,Andrew Arnold,80000.0,10,0
133973.0,Buku Biografi,2.0,2/16/2016,Andrew Arnold,4000.0,3,0
133973.0,Aksesoris Buku,5.0,2/16/2016,Andrew Arnold,375000.0,0,1
133974.0,Buku Sejarah,5.0,2/16/2016,Maria Benson,62500.0,5,0
133974.0,Buku Anak-Anak,4.0,2/16/2016,Maria Benson,208000.0,2,3
133974.0,Novel Fiksi Ilmiah,1.0,2/16/2016,Maria Benson,9000.0,9,0
133974.0,Novel Romansa,8.0,2/16/2016,Maria Benson,778750.0,11,2
133974.0,Aksesoris Buku,8.0,2/16/2016,Maria Benson,778750.0,0,2
133975.0,Majalah Fashion,1.0,2/16/2016,Robert Weaver,12000.0,7,0
133975.0,Majalah Seni,2.0,2/16/2016,Robert Weaver,4000.0,8,0
133975.0,Novel Fiksi Ilmiah,1.0,2/16/2016,Robert Weaver,13000.0,9,0
133975.0,Buku Fiksi,1.0,2/16/2016,Robert Weaver,10000.0,4,0
133975.0,Novel Misteri,3.0,2/16/2016,Robert Weaver,117000.0,10,3
133975.0,Buku Biografi,9.0,2/16/2016,Robert Weaver,778750.0,3,2
133975.0,Novel Romansa,9.0,2/16/2016,Robert Weaver,162000.0,11,3
133976.0,Buku Anak-Anak,6.0,2/16/2016,Gregory Pope,432000.0,2,1
133976.0,Majalah Seni,4.0,2/16/2016,Gregory Pope,8000.0,8,0
133976.0,Novel Misteri,2.0,2/16/2016,Gregory Pope,52000.0,10,0
133976.0,Buku Biografi,8.0,2/16/2016,Gregory Pope,576000.0,3,2
133976.0,Novel Romansa,5.0,2/16/2016,Gregory Pope,50000.0,11,0
133976.0,Aksesoris Buku,4.0,2/16/2016,Gregory Pope,96000.0,0,0
133977.0,Alat Tulis,4.0,2/16/2016,Catherine Wallace,160000.0,1,3
133977.0,Buku Anak-Anak,7.0,2/16/2016,Catherine Wallace,588000.0,2,2
133977.0,Majalah Fashion,7.0,2/16/2016,Catherine Wallace,98000.0,7,0
133977.0,Majalah Berita,9.0,2/16/2016,Catherine Wallace,778750.0,6,2
133977.0,Buku Fiksi,2.0,2/16/2016,Catherine Wallace,20000.0,4,0
133977.0,Aksesoris Buku,3.0,2/16/2016,Catherine Wallace,18000.0,0,0
133978.0,Alat Tulis,8.0,2/16/2016,Nancy Gomez,384000.0,1,1
133978.0,Buku Anak-Anak,8.0,5/21/2016,Nancy Gomez,128000.0,2,3
133978.0,Majalah Fashion,7.0,5/21/2016,Nancy Gomez,98000.0,7,0
133978.0,Majalah Berita,8.0,5/21/2016,Nancy Gomez,384000.0,6,1
133978.0,Buku Fiksi,9.0,5/21/2016,Nancy Gomez,778750.0,4,2
133978.0,Buku Biografi,6.0,5/21/2016,Nancy Gomez,396000.0,3,1
133978.0,Novel Misteri,6.0,5/21/2016,Nancy Gomez,360000.0,10,1
133978.0,Aksesoris Buku,8.0,5/21/2016,Nancy Gomez,704000.0,0,2
133979.0,Alat Tulis,4.0,5/21/2016,Kelly Munoz,240000.0,1,3
133979.0,Buku Sejarah,3.0,5/21/2016,Kelly Munoz,18000.0,5,0
133979.0,Majalah Seni,1.0,5/21/2016,Kelly Munoz,12000.0,8,0
133979.0,Novel Fiksi Ilmiah,6.0,5/21/2016,Kelly Munoz,90000.0,9,0
133979.0,Buku Biografi,5.0,5/21/2016,Kelly Munoz,125000.0,3,3
133979.0,Novel Romansa,8.0,5/21/2016,Kelly Munoz,768000.0,11,2
133979.0,Aksesoris Buku,9.0,5/21/2016,Kelly Munoz,778750.0,0,2
133980.0,Majalah Fashion,3.0,5/21/2016,Matthew Pratt,22500.0,7,0
133980.0,Majalah Berita,2.0,5/21/2016,Matthew Pratt,48000.0,6,0
133980.0,Novel Fiksi Ilmiah,8.0,5/21/2016,Matthew Pratt,128000.0,9,3
133980.0,Novel Misteri,6.0,5/21/2016,Matthew Pratt,180000.0,10,3
133980.0,Buku Biografi,9.0,5/21/2016,Matthew Pratt,778750.0,3,2
133980.0,Novel Romansa,7.0,5/21/2016,Matthew Pratt,637000.0,11,2
133981.0,Alat Tulis,1.0,5/21/2016,Renee Ruiz,12000.0,1,0
133981.0,Majalah Fashion,3.0,5/21/2016,Renee Ruiz,6000.0,7,0
133981.0,Majalah Seni,1.0,5/21/2016,Renee Ruiz,2500.0,8,0
133981.0,Novel Fiksi Ilmiah,2.0,5/21/2016,Renee Ruiz,48000.0,9,0
133981.0,Buku Fiksi,7.0,5/21/2016,Renee Ruiz,245000.0,4,3
133981.0,Novel Misteri,4.0,5/21/2016,Renee Ruiz,96000.0,10,0
133982.0,Buku Sejarah,9.0,5/21/2016,Sabrina Hebert,405000.0,5,1
133982.0,Majalah Fashion,7.0,5/21/2016,Sabrina Hebert,441000.0,7,1
133982.0,Majalah Seni,3.0,5/21/2016,Sabrina Hebert,22500.0,8,0
133982.0,Buku Fiksi,8.0,5/21/2016,Sabrina Hebert,16000.0,4,0
133982.0,Buku Biografi,7.0,5/21/2016,Sabrina Hebert,441000.0,3,1
133983.0,Buku Fiksi,8.0,5/21/2016,Benjamin Romero,778750.0,4,2
133983.0,Majalah Berita,9.0,5/21/2016,Benjamin Romero,729000.0,6,2
133983.0,Buku Biografi,2.0,5/21/2016,Benjamin Romero,44000.0,3,0
133983.0,Majalah Fashion,6.0,5/21/2016,Benjamin Romero,360000.0,7,1
133984.0,Alat Tulis,7.0,5/21/2016,Jacqueline Cabrera,490000.0,1,1
133984.0,Buku Anak-Anak,8.0,5/21/2016,Jacqueline Cabrera,320000.0,2,1
133984.0,Majalah Fashion,2.0,5/21/2016,Jacqueline Cabrera,52000.0,7,0
133984.0,Majalah Berita,3.0,5/21/2016,Jacqueline Cabrera,81000.0,6,0
133984.0,Novel Fiksi Ilmiah,9.0,5/21/2016,Jacqueline Cabrera,202500.0,9,3
133984.0,Buku Biografi,6.0,5/21/2016,Jacqueline Cabrera,180000.0,3,3
133984.0,Novel Romansa,8.0,5/21/2016,Jacqueline Cabrera,640000.0,11,2
133985.0,Alat Tulis,3.0,5/21/2016,Alyssa Mason,90000.0,1,0
133985.0,Buku Sejarah,9.0,5/21/2016,Alyssa Mason,202500.0,5,3
133985.0,Buku Anak-Anak,6.0,5/21/2016,Alyssa Mason,432000.0,2,1
133985.0,Majalah Seni,7.0,5/21/2016,Alyssa Mason,98000.0,8,0
133985.0,Novel Misteri,8.0,5/21/2016,Alyssa Mason,128000.0,10,3
133985.0,Buku Biografi,8.0,5/21/2016,Alyssa Mason,778750.0,3,2
133985.0,Novel Romansa,9.0,5/21/2016,Alyssa Mason,778750.0,11,2
133985.0,Aksesoris Buku,1.0,5/21/2016,Alyssa Mason,9000.0,0,0
133986.0,Alat Tulis,9.0,5/21/2016,Kathleen Jensen,162000.0,1,3
133986.0,Buku Sejarah,9.0,5/21/2016,Kathleen Jensen,162000.0,5,3
133986.0,Majalah Fashion,6.0,5/21/2016,Kathleen Jensen,432000.0,7,1
133986.0,Majalah Seni,3.0,5/21/2016,Kathleen Jensen,22500.0,8,0
133986.0,Novel Misteri,1.0,5/21/2016,Kathleen Jensen,2500.0,10,0
133987.0,Majalah Fashion,9.0,5/21/2016,Eric Lopez,778750.0,7,2
133987.0,Novel Fiksi Ilmiah,4.0,5/21/2016,Eric Lopez,96000.0,9,0
133987.0,Buku Fiksi,6.0,5/21/2016,Eric Lopez,12000.0,4,0
133987.0,Novel Misteri,5.0,5/21/2016,Eric Lopez,125000.0,10,3
133987.0,Buku Biografi,7.0,5/21/2016,Eric Lopez,245000.0,3,3
133988.0,Alat Tulis,7.0,5/21/2016,Dylan Weiss,14000.0,1,0
133988.0,Buku Anak-Anak,1.0,5/21/2016,Dylan Weiss,13000.0,2,0
133988.0,Majalah Fashion,4.0,5/21/2016,Dylan Weiss,32000.0,7,0
133988.0,Buku Fiksi,7.0,5/21/2016,Dylan Weiss,14000.0,4,0
133988.0,Novel Misteri,9.0,5/21/2016,Dylan Weiss,405000.0,10,1
133988.0,Buku Biografi,7.0,5/21/2016,Dylan Weiss,539000.0,3,1
133988.0,Novel Romansa,5.0,5/21/2016,Dylan Weiss,62500.0,11,0
133988.0,Aksesoris Buku,2.0,5/21/2016,Dylan Weiss,48000.0,0,0
133989.0,Alat Tulis,4.0,5/21/2016,Lauren Miller,144000.0,1,3
133989.0,Buku Sejarah,4.0,5/21/2016,Lauren Miller,176000.0,5,3
133989.0,Majalah Seni,5.0,5/21/2016,Lauren Miller,375000.0,8,1
133989.0,Majalah Berita,4.0,5/21/2016,Lauren Miller,160000.0,6,3
133989.0,Novel Romansa,5.0,5/21/2016,Lauren Miller,375000.0,11,1
133989.0,Aksesoris Buku,6.0,5/21/2016,Lauren Miller,396000.0,0,1
133990.0,Alat Tulis,6.0,5/21/2016,Sharon Johnson,72000.0,1,0
133990.0,Majalah Fashion,7.0,5/21/2016,Sharon Johnson,588000.0,7,2
133990.0,Novel Fiksi Ilmiah,1.0,5/21/2016,Sharon Johnson,2000.0,9,0
133990.0,Buku Fiksi,3.0,5/21/2016,Sharon Johnson,99000.0,4,0
133990.0,Novel Romansa,8.0,5/21/2016,Sharon Johnson,128000.0,11,3
133991.0,Alat Tulis,7.0,5/21/2016,Tyler Roberts,98000.0,1,0
133991.0,Buku Anak-Anak,7.0,5/21/2016,Tyler Roberts,441000.0,2,1
133991.0,Aksesoris Buku,2.0,8/8/2016,Tyler Roberts,24000.0,0,0
133991.0,Buku Sejarah,8.0,8/18/2016,Tyler Roberts,778750.0,5,2
133992.0,Buku Sejarah,1.0,8/18/2016,Denise Davies,11000.0,5,0
133992.0,Alat Tulis,4.0,8/18/2016,Denise Davies,144000.0,1,3
133992.0,Buku Anak-Anak,2.0,8/18/2016,Denise Davies,60000.0,2,0
133992.0,Majalah Berita,1.0,8/18/2016,Denise Davies,15000.0,6,0
133992.0,Buku Fiksi,8.0,8/18/2016,Denise Davies,778750.0,4,2
133992.0,Novel Misteri,7.0,8/18/2016,Denise Davies,98000.0,10,0
133992.0,Novel Romansa,2.0,8/18/2016,Denise Davies,24000.0,11,0
133992.0,Aksesoris Buku,5.0,8/18/2016,Denise Davies,225000.0,0,3
133993.0,Alat Tulis,8.0,8/18/2016,Brandon Reed,16000.0,1,0
133993.0,Buku Anak-Anak,7.0,8/18/2016,Brandon Reed,245000.0,2,3
133993.0,Majalah Berita,8.0,8/18/2016,Brandon Reed,128000.0,6,3
133993.0,Novel Fiksi Ilmiah,7.0,8/18/2016,Brandon Reed,14000.0,9,0
133993.0,Buku Fiksi,8.0,8/18/2016,Brandon Reed,778750.0,4,2
133993.0,Aksesoris Buku,5.0,8/18/2016,Brandon Reed,50000.0,0,0
133994.0,Buku Anak-Anak,2.0,8/18/2016,Angela Martin,10000.0,2,0
133994.0,Majalah Seni,1.0,8/18/2016,Angela Martin,10000.0,8,0
133994.0,Majalah Berita,2.0,8/18/2016,Angela Martin,10000.0,6,0
133994.0,Novel Fiksi Ilmiah,7.0,8/18/2016,Angela Martin,735000.0,9,2
133994.0,Novel Misteri,2.0,8/18/2016,Angela Martin,8000.0,10,0
133994.0,Buku Biografi,1.0,8/18/2016,Angela Martin,2000.0,3,0
133994.0,Aksesoris Buku,7.0,8/18/2016,Angela Martin,637000.0,0,2
133995.0,Alat Tulis,9.0,8/18/2016,Haley Garcia,18000.0,1,0
133995.0,Buku Sejarah,5.0,8/18/2016,Haley Garcia,50000.0,5,0
133995.0,Buku Anak-Anak,7.0,8/18/2016,Haley Garcia,294000.0,2,1
133995.0,Majalah Seni,3.0,8/18/2016,Haley Garcia,90000.0,8,0
133995.0,Majalah Berita,9.0,8/18/2016,Haley Garcia,162000.0,6,3
133995.0,Novel Fiksi Ilmiah,7.0,8/18/2016,Haley Garcia,588000.0,9,2
133995.0,Buku Fiksi,9.0,8/18/2016,Haley Garcia,486000.0,4,1
133995.0,Aksesoris Buku,7.0,8/18/2016,Haley Garcia,441000.0,0,1
133996.0,Alat Tulis,4.0,8/18/2016,Hailey Hutchinson,80000.0,1,0
133996.0,Buku Sejarah,9.0,8/18/2016,Hailey Hutchinson,778750.0,5,2
133996.0,Buku Anak-Anak,9.0,8/18/2016,Hailey Hutchinson,778750.0,2,2
133996.0,Majalah Berita,3.0,8/18/2016,Hailey Hutchinson,90000.0,6,0
133996.0,Buku Fiksi,7.0,8/18/2016,Hailey Hutchinson,490000.0,4,1
133996.0,Novel Misteri,5.0,8/18/2016,Hailey Hutchinson,50000.0,10,0
133996.0,Buku Biografi,7.0,8/18/2016,Hailey Hutchinson,245000.0,3,3
133997.0,Buku Sejarah,7.0,8/18/2016,Jeffrey Chung,637000.0,5,2
133997.0,Alat Tulis,4.0,8/18/2016,Jeffrey Chung,32000.0,1,0
133997.0,Buku Anak-Anak,7.0,8/18/2016,Jeffrey Chung,539000.0,2,1
133997.0,Majalah Berita,5.0,8/18/2016,Jeffrey Chung,375000.0,6,1
